name_admin_unit,part_of_district,admin_unit,disab_func_lim,all_sexes_overall,male_overall,female_overall,all_sexes_rural,male_rural,female_rural,all_sexes_urban,male_urban,female_urban
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Hearing,787,396,391,787,396,391,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Walking/ Climbing,1283,659,624,1283,659,624,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Communication,361,189,172,361,189,172,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Memorization/ Focus,589,288,301,589,288,301,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Self care etc,413,205,208,413,205,208,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Population,102835,53708,49127,102835,53708,49127,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Disability,1461,762,699,1461,762,699,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Functional limitation,5794,2807,2987,5794,2807,2987,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Seeing,1010,495,515,1010,495,515,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Hearing,1185,571,614,1185,571,614,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Walking/ Climbing,1815,897,918,1815,897,918,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Communication,515,246,269,515,246,269,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Memorization/ Focus,769,379,390,769,379,390,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Self care etc,695,340,355,695,340,355,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Population,184645,92671,91974,184645,92671,91974,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Disability,2519,1244,1275,2519,1244,1275,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Functional limitation,8883,4136,4747,8883,4136,4747,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Seeing,1792,875,917,1792,875,917,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Hearing,1817,849,968,1817,849,968,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Walking/ Climbing,3208,1539,1669,3208,1539,1669,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Communication,915,443,472,915,443,472,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Memorization/ Focus,1410,660,750,1410,660,750,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Self care etc,921,406,515,921,406,515,,,
SWABI,SWABI,DISTRICT,Population,1890230,956987,933243,1550890,785611,765279,339340,171376,167964
SWABI,SWABI,DISTRICT,Disability,49199,27141,22058,42329,23292,19037,6870,3849,3021
SWABI,SWABI,DISTRICT,Functional limitation,136200,72110,64090,113533,60139,53394,22667,11971,10696
SWABI,SWABI,DISTRICT,Seeing,27935,14783,13152,23278,12299,10979,4657,2484,2173
SWABI,SWABI,DISTRICT,Hearing,28557,14909,13648,23419,12187,11232,5138,2722,2416
SWABI,SWABI,DISTRICT,Walking/ Climbing,48685,25920,22765,40670,21633,19037,8015,4287,3728
SWABI,SWABI,DISTRICT,Communication,18086,9998,8088,14897,8201,6696,3189,1797,1392
SWABI,SWABI,DISTRICT,Memorization/ Focus,24637,13269,11368,20287,10855,9432,4350,2414,1936
SWABI,SWABI,DISTRICT,Self care etc,12810,6598,6212,10600,5489,5111,2210,1109,1101
LAHOR,SWABI,TEHSIL,Population,354383,180756,173627,308063,157441,150622,46320,23315,23005
LAHOR,SWABI,TEHSIL,Disability,11733,6349,5384,10892,5902,4990,841,447,394
LAHOR,SWABI,TEHSIL,Functional limitation,27608,14567,13041,24528,12985,11543,3080,1582,1498
LAHOR,SWABI,TEHSIL,Seeing,4890,2636,2254,4314,2337,1977,576,299,277
LAHOR,SWABI,TEHSIL,Hearing,5565,2843,2722,4880,2480,2400,685,363,322
LAHOR,SWABI,TEHSIL,Walking/ Climbing,8589,4602,3987,7584,4077,3507,1005,525,480
LAHOR,SWABI,TEHSIL,Communication,4114,2273,1841,3692,2056,1636,422,217,205
LAHOR,SWABI,TEHSIL,Memorization/ Focus,4938,2664,2274,4403,2376,2027,535,288,247
LAHOR,SWABI,TEHSIL,Self care etc,3091,1612,1479,2774,1459,1315,317,153,164
RAZAR,SWABI,TEHSIL,Population,679967,347065,332902,652349,332951,319398,27618,14114,13504
RAZAR,SWABI,TEHSIL,Disability,12626,7234,5392,12126,6929,5197,500,305,195
RAZAR,SWABI,TEHSIL,Functional limitation,43432,23566,19866,41512,22508,19004,1920,1058,862
RAZAR,SWABI,TEHSIL,Seeing,8805,4724,4081,8460,4533,3927,345,191,154
RAZAR,SWABI,TEHSIL,Hearing,9034,4845,4189,8655,4647,4008,379,198,181
RAZAR,SWABI,TEHSIL,Walking/ Climbing,15665,8521,7144,15005,8152,6853,660,369,291
RAZAR,SWABI,TEHSIL,Communication,5506,3092,2414,5294,2971,2323,212,121,91
RAZAR,SWABI,TEHSIL,Memorization/ Focus,7427,4045,3382,7117,3867,3250,310,178,132
RAZAR,SWABI,TEHSIL,Self care etc,3825,2026,1799,3646,1933,1713,179,93,86
SWABI,SWABI,TEHSIL,Population,475352,236647,238705,284656,141278,143378,190696,95369,95327
SWABI,SWABI,TEHSIL,Disability,9758,5471,4287,6241,3505,2736,3517,1966,1551
SWABI,SWABI,TEHSIL,Functional limitation,32691,17105,15586,20158,10547,9611,12533,6558,5975
SWABI,SWABI,TEHSIL,Seeing,7137,3789,3348,4482,2370,2112,2655,1419,1236
SWABI,SWABI,TEHSIL,Hearing,7159,3712,3447,4248,2173,2075,2911,1539,1372
SWABI,SWABI,TEHSIL,Walking/ Climbing,11984,6325,5659,7532,3962,3570,4452,2363,2089
SWABI,SWABI,TEHSIL,Communication,4221,2338,1883,2480,1371,1109,1741,967,774
SWABI,SWABI,TEHSIL,Memorization/ Focus,6155,3333,2822,3756,2027,1729,2399,1306,1093
SWABI,SWABI,TEHSIL,Self care etc,2920,1468,1452,1745,877,868,1175,591,584
TOPI,SWABI,TEHSIL,Population,380528,192519,188009,305822,153941,151881,74706,38578,36128
TOPI,SWABI,TEHSIL,Disability,15082,8087,6995,13070,6956,6114,2012,1131,881
TOPI,SWABI,TEHSIL,Functional limitation,32469,16872,15597,27335,14099,13236,5134,2773,2361
TOPI,SWABI,TEHSIL,Seeing,7103,3634,3469,6022,3059,2963,1081,575,506
TOPI,SWABI,TEHSIL,Hearing,6799,3509,3290,5636,2887,2749,1163,622,541
TOPI,SWABI,TEHSIL,Walking/ Climbing,12447,6472,5975,10549,5442,5107,1898,1030,868
TOPI,SWABI,TEHSIL,Communication,4245,2295,1950,3431,1803,1628,814,492,322
TOPI,SWABI,TEHSIL,Memorization/ Focus,6117,3227,2890,5011,2585,2426,1106,642,464
TOPI,SWABI,TEHSIL,Self care etc,2974,1492,1482,2435,1220,1215,539,272,267
SWAT,SWAT,DISTRICT,Population,2686076,1374819,1311257,1892670,964685,927985,793406,410134,383272
SWAT,SWAT,DISTRICT,Disability,62783,35045,27738,46719,25900,20819,16064,9145,6919
SWAT,SWAT,DISTRICT,Functional limitation,164540,87032,77508,117737,61762,55975,46803,25270,21533
SWAT,SWAT,DISTRICT,Seeing,32749,17512,15237,23520,12444,11076,9229,5068,4161
SWAT,SWAT,DISTRICT,Hearing,34941,18447,16494,24956,13075,11881,9985,5372,4613
SWAT,SWAT,DISTRICT,Walking/ Climbing,57470,31067,26403,40593,21784,18809,16877,9283,7594
SWAT,SWAT,DISTRICT,Communication,24695,13764,10931,17838,9814,8024,6857,3950,2907
SWAT,SWAT,DISTRICT,Memorization/ Focus,30224,16451,13773,21592,11627,9965,8632,4824,3808
SWAT,SWAT,DISTRICT,Self care etc,16732,8587,8145,11960,6145,5815,4772,2442,2330
BABUZAI,SWAT,TEHSIL,Population,696404,362887,333517,335584,174164,161420,360820,188723,172097
BABUZAI,SWAT,TEHSIL,Disability,15806,9252,6554,7737,4497,3240,8069,4755,3314
BABUZAI,SWAT,TEHSIL,Functional limitation,42190,23347,18843,20263,11096,9167,21927,12251,9676
BABUZAI,SWAT,TEHSIL,Seeing,8239,4580,3659,3941,2185,1756,4298,2395,1903
BABUZAI,SWAT,TEHSIL,Hearing,8940,4947,3993,4309,2357,1952,4631,2590,2041
BABUZAI,SWAT,TEHSIL,Walking/ Climbing,15377,8539,6838,7303,4006,3297,8074,4533,3541
BABUZAI,SWAT,TEHSIL,Communication,6256,3639,2617,3044,1726,1318,3212,1913,1299
BABUZAI,SWAT,TEHSIL,Memorization/ Focus,7733,4390,3343,3686,2056,1630,4047,2334,1713
BABUZAI,SWAT,TEHSIL,Self care etc,4328,2366,1962,2110,1142,968,2218,1224,994
BARIKOT,SWAT,TEHSIL,Population,219843,110590,109253,105103,53845,51258,114740,56745,57995
BARIKOT,SWAT,TEHSIL,Disability,6715,3150,3565,3975,1828,2147,2740,1322,1418
BARIKOT,SWAT,TEHSIL,Functional limitation,15523,7591,7932,8180,3982,4198,7343,3609,3734
BARIKOT,SWAT,TEHSIL,Seeing,2730,1369,1361,1341,637,704,1389,732,657
BARIKOT,SWAT,TEHSIL,Hearing,3098,1490,1608,1586,750,836,1512,740,772
BARIKOT,SWAT,TEHSIL,Walking/ Climbing,4897,2516,2381,2299,1171,1128,2598,1345,1253
BARIKOT,SWAT,TEHSIL,Communication,2627,1468,1159,1558,884,674,1069,584,485
BARIKOT,SWAT,TEHSIL,Memorization/ Focus,3042,1572,1470,1739,896,843,1303,676,627
BARIKOT,SWAT,TEHSIL,Self care etc,1858,786,1072,1021,462,559,837,324,513
BEHRAIN,SWAT,TEHSIL,Population,270620,139438,131182,193895,100471,93424,76725,38967,37758
BEHRAIN,SWAT,TEHSIL,Disability,4092,2135,1957,2832,1430,1402,1260,705,555
BEHRAIN,SWAT,TEHSIL,Functional limitation,13558,6925,6633,9453,4806,4647,4105,2119,1986
BEHRAIN,SWAT,TEHSIL,Seeing,2643,1416,1227,1836,978,858,807,438,369
BEHRAIN,SWAT,TEHSIL,Hearing,2827,1472,1355,1932,1000,932,895,472,423
BEHRAIN,SWAT,TEHSIL,Walking/ Climbing,4717,2557,2160,3290,1785,1505,1427,772,655
BEHRAIN,SWAT,TEHSIL,Communication,1956,1017,939,1368,698,670,588,319,269
BEHRAIN,SWAT,TEHSIL,Memorization/ Focus,2408,1214,1194,1675,811,864,733,403,330
BEHRAIN,SWAT,TEHSIL,Self care etc,1250,620,630,851,425,426,399,195,204
CHARBAGH,SWAT,TEHSIL,Population,159269,82144,77125,159269,82144,77125,,,
CHARBAGH,SWAT,TEHSIL,Disability,9861,5573,4288,9861,5573,4288,,,
CHARBAGH,SWAT,TEHSIL,Functional limitation,15612,8543,7069,15612,8543,7069,,,
CHARBAGH,SWAT,TEHSIL,Seeing,3009,1632,1377,3009,1632,1377,,,
CHARBAGH,SWAT,TEHSIL,Hearing,3336,1846,1490,3336,1846,1490,,,
CHARBAGH,SWAT,TEHSIL,Walking/ Climbing,4225,2299,1926,4225,2299,1926,,,
CHARBAGH,SWAT,TEHSIL,Communication,2349,1292,1057,2349,1292,1057,,,
CHARBAGH,SWAT,TEHSIL,Memorization/ Focus,2646,1494,1152,2646,1494,1152,,,
CHARBAGH,SWAT,TEHSIL,Self care etc,1891,1051,840,1891,1051,840,,,
KABAL,SWAT,TEHSIL,Population,480692,246026,234666,348278,176487,171791,132414,69539,62875
KABAL,SWAT,TEHSIL,Disability,10225,5792,4433,8084,4530,3554,2141,1262,879
KABAL,SWAT,TEHSIL,Functional limitation,29015,15363,13652,21456,11219,10237,7559,4144,3415
KABAL,SWAT,TEHSIL,Seeing,5653,2999,2654,4093,2144,1949,1560,855,705
KABAL,SWAT,TEHSIL,Hearing,6260,3295,2965,4555,2371,2184,1705,924,781
KABAL,SWAT,TEHSIL,Walking/ Climbing,10153,5476,4677,7511,4017,3494,2642,1459,1183
KABAL,SWAT,TEHSIL,Communication,4183,2311,1872,3125,1705,1420,1058,606,452
KABAL,SWAT,TEHSIL,Memorization/ Focus,5137,2784,2353,3759,2016,1743,1378,768,610
KABAL,SWAT,TEHSIL,Self care etc,3059,1601,1458,2279,1178,1101,780,423,357
KHAWAZAKHELA,SWAT,TEHSIL,Population,307268,154439,152829,250155,124713,125442,57113,29726,27387
KHAWAZAKHELA,SWAT,TEHSIL,Disability,6100,3434,2666,5156,2883,2273,944,551,393
KHAWAZAKHELA,SWAT,TEHSIL,Functional limitation,18182,9415,8767,15137,7783,7354,3045,1632,1413
KHAWAZAKHELA,SWAT,TEHSIL,Seeing,3935,2047,1888,3308,1701,1607,627,346,281
KHAWAZAKHELA,SWAT,TEHSIL,Hearing,3759,1932,1827,3121,1597,1524,638,335,303
KHAWAZAKHELA,SWAT,TEHSIL,Walking/ Climbing,6902,3701,3201,5782,3082,2700,1120,619,501
KHAWAZAKHELA,SWAT,TEHSIL,Communication,2635,1432,1203,2192,1184,1008,443,248,195
KHAWAZAKHELA,SWAT,TEHSIL,Memorization/ Focus,3266,1734,1532,2703,1437,1266,563,297,266
KHAWAZAKHELA,SWAT,TEHSIL,Self care etc,1553,769,784,1270,624,646,283,145,138
MATTA,SWAT,TEHSIL,Population,551980,279295,272685,500386,252861,247525,51594,26434,25160
MATTA,SWAT,TEHSIL,Disability,9984,5709,4275,9074,5159,3915,910,550,360
MATTA,SWAT,TEHSIL,Functional limitation,30460,15848,14612,27636,14333,13303,2824,1515,1309
MATTA,SWAT,TEHSIL,Seeing,6540,3469,3071,5992,3167,2825,548,302,246
MATTA,SWAT,TEHSIL,Hearing,6721,3465,3256,6117,3154,2963,604,311,293
MATTA,SWAT,TEHSIL,Walking/ Climbing,11199,5979,5220,10183,5424,4759,1016,555,461
MATTA,SWAT,TEHSIL,Communication,4689,2605,2084,4202,2325,1877,487,280,207
MATTA,SWAT,TEHSIL,Memorization/ Focus,5992,3263,2729,5384,2917,2467,608,346,262
MATTA,SWAT,TEHSIL,Self care etc,2793,1394,1399,2538,1263,1275,255,131,124
TANK,TANK,DISTRICT,Population,470293,241590,228703,421121,215542,205579,49172,26048,23124
TANK,TANK,DISTRICT,Disability,11622,6253,5369,10851,5822,5029,771,431,340
TANK,TANK,DISTRICT,Functional limitation,30429,14834,15595,27537,13394,14143,2892,1440,1452
TANK,TANK,DISTRICT,Seeing,5539,2733,2806,5035,2481,2554,504,252,252
TANK,TANK,DISTRICT,Hearing,6073,2877,3196,5475,2593,2882,598,284,314
TANK,TANK,DISTRICT,Walking/ Climbing,10093,5062,5031,9169,4585,4584,924,477,447
TANK,TANK,DISTRICT,Communication,3639,1885,1754,3340,1721,1619,299,164,135
TANK,TANK,DISTRICT,Memorization/ Focus,4629,2292,2337,4210,2079,2131,419,213,206
TANK,TANK,DISTRICT,Self care etc,3412,1624,1788,3090,1464,1626,322,160,162
JANDOLA,TANK,SUB-DIVISION,Population,44794,22938,21856,44794,22938,21856,,,
JANDOLA,TANK,SUB-DIVISION,Disability,2185,1153,1032,2185,1153,1032,,,
JANDOLA,TANK,SUB-DIVISION,Functional limitation,3972,1949,2023,3972,1949,2023,,,
JANDOLA,TANK,SUB-DIVISION,Seeing,706,365,341,706,365,341,,,
JANDOLA,TANK,SUB-DIVISION,Hearing,791,401,390,791,401,390,,,
JANDOLA,TANK,SUB-DIVISION,Walking/ Climbing,1084,541,543,1084,541,543,,,
JANDOLA,TANK,SUB-DIVISION,Communication,468,226,242,468,226,242,,,
JANDOLA,TANK,SUB-DIVISION,Memorization/ Focus,700,328,372,700,328,372,,,
JANDOLA,TANK,SUB-DIVISION,Self care etc,572,280,292,572,280,292,,,
TANK,TANK,TEHSIL,Population,425499,218652,206847,376327,192604,183723,49172,26048,23124
TANK,TANK,TEHSIL,Disability,9437,5100,4337,8666,4669,3997,771,431,340
TANK,TANK,TEHSIL,Functional limitation,26457,12885,13572,23565,11445,12120,2892,1440,1452
TANK,TANK,TEHSIL,Seeing,4833,2368,2465,4329,2116,2213,504,252,252
TANK,TANK,TEHSIL,Hearing,5282,2476,2806,4684,2192,2492,598,284,314
TANK,TANK,TEHSIL,Walking/ Climbing,9009,4521,4488,8085,4044,4041,924,477,447
TANK,TANK,TEHSIL,Communication,3171,1659,1512,2872,1495,1377,299,164,135
TANK,TANK,TEHSIL,Memorization/ Focus,3929,1964,1965,3510,1751,1759,419,213,206
TANK,TANK,TEHSIL,Self care etc,2840,1344,1496,2518,1184,1334,322,160,162
TORGHAR,TORGHAR,DISTRICT,Population,200445,102164,98281,200445,102164,98281,,,
TORGHAR,TORGHAR,DISTRICT,Disability,6953,3423,3530,6953,3423,3530,,,
TORGHAR,TORGHAR,DISTRICT,Functional limitation,14350,6570,7780,14350,6570,7780,,,
TORGHAR,TORGHAR,DISTRICT,Seeing,3215,1564,1651,3215,1564,1651,,,
TORGHAR,TORGHAR,DISTRICT,Hearing,2950,1326,1624,2950,1326,1624,,,
TORGHAR,TORGHAR,DISTRICT,Walking/ Climbing,5555,2629,2926,5555,2629,2926,,,
TORGHAR,TORGHAR,DISTRICT,Communication,1933,992,941,1933,992,941,,,
TORGHAR,TORGHAR,DISTRICT,Memorization/ Focus,2508,1221,1287,2508,1221,1287,,,
TORGHAR,TORGHAR,DISTRICT,Self care etc,1316,553,763,1316,553,763,,,
DAUR MERA,TORGHAR,TEHSIL,Population,50503,25938,24565,50503,25938,24565,,,
DAUR MERA,TORGHAR,TEHSIL,Disability,3265,1655,1610,3265,1655,1610,,,
DAUR MERA,TORGHAR,TEHSIL,Functional limitation,5105,2454,2651,5105,2454,2651,,,
DAUR MERA,TORGHAR,TEHSIL,Seeing,1027,509,518,1027,509,518,,,
DAUR MERA,TORGHAR,TEHSIL,Hearing,957,438,519,957,438,519,,,
DAUR MERA,TORGHAR,TEHSIL,Walking/ Climbing,1732,851,881,1732,851,881,,,
DAUR MERA,TORGHAR,TEHSIL,Communication,731,394,337,731,394,337,,,
DAUR MERA,TORGHAR,TEHSIL,Memorization/ Focus,869,414,455,869,414,455,,,
DAUR MERA,TORGHAR,TEHSIL,Self care etc,607,287,320,607,287,320,,,
JUDBA,TORGHAR,TEHSIL,Population,63083,32096,30987,63083,32096,30987,,,
JUDBA,TORGHAR,TEHSIL,Disability,1404,600,804,1404,600,804,,,
JUDBA,TORGHAR,TEHSIL,Functional limitation,3674,1540,2134,3674,1540,2134,,,
JUDBA,TORGHAR,TEHSIL,Seeing,814,371,443,814,371,443,,,
JUDBA,TORGHAR,TEHSIL,Hearing,774,324,450,774,324,450,,,
JUDBA,TORGHAR,TEHSIL,Walking/ Climbing,1467,637,830,1467,637,830,,,
JUDBA,TORGHAR,TEHSIL,Communication,480,211,269,480,211,269,,,
JUDBA,TORGHAR,TEHSIL,Memorization/ Focus,650,290,360,650,290,360,,,
JUDBA,TORGHAR,TEHSIL,Self care etc,320,121,199,320,121,199,,,
KHANDER,TORGHAR,TEHSIL,Population,86859,44130,42729,86859,44130,42729,,,
KHANDER,TORGHAR,TEHSIL,Disability,2284,1168,1116,2284,1168,1116,,,
KHANDER,TORGHAR,TEHSIL,Functional limitation,5571,2576,2995,5571,2576,2995,,,
KHANDER,TORGHAR,TEHSIL,Seeing,1374,684,690,1374,684,690,,,
KHANDER,TORGHAR,TEHSIL,Hearing,1219,564,655,1219,564,655,,,
KHANDER,TORGHAR,TEHSIL,Walking/ Climbing,2356,1141,1215,2356,1141,1215,,,
KHANDER,TORGHAR,TEHSIL,Communication,722,387,335,722,387,335,,,
KHANDER,TORGHAR,TEHSIL,Memorization/ Focus,989,517,472,989,517,472,,,
KHANDER,TORGHAR,TEHSIL,Self care etc,389,145,244,389,145,244,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Population,195161,100319,94842,195161,100319,94842,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Disability,5247,2799,2448,5247,2799,2448,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Functional limitation,12480,6311,6169,12480,6311,6169,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Seeing,3019,1580,1439,3019,1580,1439,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Hearing,3290,1681,1609,3290,1681,1609,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Walking/ Climbing,4892,2451,2441,4892,2451,2441,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Communication,2125,1127,998,2125,1127,998,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Memorization/ Focus,2339,1192,1147,2339,1192,1147,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Self care etc,908,443,465,908,443,465,,,
MASTUJ,UPPER CHITRAL,SUB-DIVISION,Population,195161,100319,94842,195161,100319,94842,,,
MASTUJ,UPPER CHITRAL,SUB-DIVISION,Disability,5247,2799,2448,5247,2799,2448,,,
MASTUJ,UPPER CHITRAL,SUB-DIVISION,Functional limitation,12480,6311,6169,12480,6311,6169,,,
MASTUJ,UPPER CHITRAL,SUB-DIVISION,Seeing,3019,1580,1439,3019,1580,1439,,,
MASTUJ,UPPER CHITRAL,SUB-DIVISION,Hearing,3290,1681,1609,3290,1681,1609,,,
MASTUJ,UPPER CHITRAL,SUB-DIVISION,Walking/ Climbing,4892,2451,2441,4892,2451,2441,,,
MASTUJ,UPPER CHITRAL,SUB-DIVISION,Communication,2125,1127,998,2125,1127,998,,,
MASTUJ,UPPER CHITRAL,SUB-DIVISION,Memorization/ Focus,2339,1192,1147,2339,1192,1147,,,
MASTUJ,UPPER CHITRAL,SUB-DIVISION,Self care etc,908,443,465,908,443,465,,,
UPPER DIR,UPPER DIR,DISTRICT,Population,1082416,536751,545665,1035578,512924,522654,46838,23827,23011
UPPER DIR,UPPER DIR,DISTRICT,Disability,48122,25162,22960,46490,24250,22240,1632,912,720
UPPER DIR,UPPER DIR,DISTRICT,Functional limitation,82973,43528,39445,79466,41566,37900,3507,1962,1545
UPPER DIR,UPPER DIR,DISTRICT,Seeing,17315,9067,8248,16467,8608,7859,848,459,389
UPPER DIR,UPPER DIR,DISTRICT,Hearing,15241,7981,7260,14540,7600,6940,701,381,320
UPPER DIR,UPPER DIR,DISTRICT,Walking/ Climbing,32869,17310,15559,31521,16572,14949,1348,738,610
UPPER DIR,UPPER DIR,DISTRICT,Communication,12262,6672,5590,11769,6392,5377,493,280,213
UPPER DIR,UPPER DIR,DISTRICT,Memorization/ Focus,14819,7911,6908,14195,7554,6641,624,357,267
UPPER DIR,UPPER DIR,DISTRICT,Self care etc,8287,4242,4045,7926,4040,3886,361,202,159
DIR,UPPER DIR,SUB-DIVISION,Population,383541,191233,192308,336703,167406,169297,46838,23827,23011
DIR,UPPER DIR,SUB-DIVISION,Disability,15386,8261,7125,13754,7349,6405,1632,912,720
DIR,UPPER DIR,SUB-DIVISION,Functional limitation,28362,15245,13117,24855,13283,11572,3507,1962,1545
DIR,UPPER DIR,SUB-DIVISION,Seeing,5861,3141,2720,5013,2682,2331,848,459,389
DIR,UPPER DIR,SUB-DIVISION,Hearing,5193,2770,2423,4492,2389,2103,701,381,320
DIR,UPPER DIR,SUB-DIVISION,Walking/ Climbing,11322,6054,5268,9974,5316,4658,1348,738,610
DIR,UPPER DIR,SUB-DIVISION,Communication,4042,2256,1786,3549,1976,1573,493,280,213
DIR,UPPER DIR,SUB-DIVISION,Memorization/ Focus,4974,2717,2257,4350,2360,1990,624,357,267
DIR,UPPER DIR,SUB-DIVISION,Self care etc,2864,1503,1361,2503,1301,1202,361,202,159
LARJUM,UPPER DIR,SUB-DIVISION,Population,119396,59978,59418,119396,59978,59418,,,
LARJUM,UPPER DIR,SUB-DIVISION,Disability,7629,4020,3609,7629,4020,3609,,,
LARJUM,UPPER DIR,SUB-DIVISION,Functional limitation,11662,6192,5470,11662,6192,5470,,,
LARJUM,UPPER DIR,SUB-DIVISION,Seeing,2424,1289,1135,2424,1289,1135,,,
LARJUM,UPPER DIR,SUB-DIVISION,Hearing,2186,1154,1032,2186,1154,1032,,,
LARJUM,UPPER DIR,SUB-DIVISION,Walking/ Climbing,4037,2188,1849,4037,2188,1849,,,
LARJUM,UPPER DIR,SUB-DIVISION,Communication,1811,999,812,1811,999,812,,,
LARJUM,UPPER DIR,SUB-DIVISION,Memorization/ Focus,2083,1112,971,2083,1112,971,,,
LARJUM,UPPER DIR,SUB-DIVISION,Self care etc,1206,613,593,1206,613,593,,,
SHARINGAL,UPPER DIR,SUB-DIVISION,Population,210356,105129,105227,210356,105129,105227,,,
SHARINGAL,UPPER DIR,SUB-DIVISION,Disability,10241,5322,4919,10241,5322,4919,,,
SHARINGAL,UPPER DIR,SUB-DIVISION,Functional limitation,16399,8654,7745,16399,8654,7745,,,
SHARINGAL,UPPER DIR,SUB-DIVISION,Seeing,3572,1871,1701,3572,1871,1701,,,
SHARINGAL,UPPER DIR,SUB-DIVISION,Hearing,2924,1567,1357,2924,1567,1357,,,
SHARINGAL,UPPER DIR,SUB-DIVISION,Walking/ Climbing,6800,3534,3266,6800,3534,3266,,,
SHARINGAL,UPPER DIR,SUB-DIVISION,Communication,2238,1242,996,2238,1242,996,,,
SHARINGAL,UPPER DIR,SUB-DIVISION,Memorization/ Focus,2809,1515,1294,2809,1515,1294,,,
SHARINGAL,UPPER DIR,SUB-DIVISION,Self care etc,1558,856,702,1558,856,702,,,
WARI,UPPER DIR,SUB-DIVISION,Population,369123,180411,188712,369123,180411,188712,,,
WARI,UPPER DIR,SUB-DIVISION,Disability,14866,7559,7307,14866,7559,7307,,,
WARI,UPPER DIR,SUB-DIVISION,Functional limitation,26550,13437,13113,26550,13437,13113,,,
WARI,UPPER DIR,SUB-DIVISION,Seeing,5458,2766,2692,5458,2766,2692,,,
WARI,UPPER DIR,SUB-DIVISION,Hearing,4938,2490,2448,4938,2490,2448,,,
WARI,UPPER DIR,SUB-DIVISION,Walking/ Climbing,10710,5534,5176,10710,5534,5176,,,
WARI,UPPER DIR,SUB-DIVISION,Communication,4171,2175,1996,4171,2175,1996,,,
WARI,UPPER DIR,SUB-DIVISION,Memorization/ Focus,4953,2567,2386,4953,2567,2386,,,
WARI,UPPER DIR,SUB-DIVISION,Self care etc,2659,1270,1389,2659,1270,1389,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Population,374183,192780,181403,374183,192780,181403,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Disability,10169,5417,4752,10169,5417,4752,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Functional limitation,17119,8588,8531,17119,8588,8531,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Seeing,3076,1581,1495,3076,1581,1495,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Hearing,2756,1378,1378,2756,1378,1378,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Walking/ Climbing,6493,3318,3175,6493,3318,3175,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Communication,1996,1076,920,1996,1076,920,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Memorization/ Focus,2495,1297,1198,2495,1297,1198,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Self care etc,2081,1042,1039,2081,1042,1039,,,
DASSU,UPPER KOHISTAN,SUB-DIVISION,Population,133610,69556,64054,133610,69556,64054,,,
DASSU,UPPER KOHISTAN,SUB-DIVISION,Disability,6826,3802,3024,6826,3802,3024,,,
DASSU,UPPER KOHISTAN,SUB-DIVISION,Functional limitation,8932,4788,4144,8932,4788,4144,,,
DASSU,UPPER KOHISTAN,SUB-DIVISION,Seeing,1455,771,684,1455,771,684,,,
DASSU,UPPER KOHISTAN,SUB-DIVISION,Hearing,1352,725,627,1352,725,627,,,
